date,item_id,item_name,category,qty_sold,revenue,day_of_week,week_of_year,month,is_weekend,event_type,event_name,has_promo
2025-04-11,SM07,Smash Burger,main,54,1188,4,15,4,0,none,,1
2025-04-11,CS08,Caesar Salad,starter,36,576,4,15,4,0,none,,1
2025-04-12,WB01,Wagyu Burger,main,55,1540,5,15,4,1,none,,0
2025-04-12,PS02,Porcini Risotto,main,36,864,5,15,4,1,none,,0
2025-04-12,TC03,Tuna Crudo,starter,35,630,5,15,4,1,none,,0
2025-04-12,TF04,Truffle Fries,side,70,840,5,15,4,1,none,,0
2025-04-12,CB05,Craft Brioche Bun,comp,66,0,5,15,4,1,none,,0
2025-04-12,LM06,Lemon Tart,dessert,27,378,5,15,4,1,none,,0
2025-04-12,SM07,Smash Burger,main,52,1144,5,15,4,1,none,,0
2025-04-12,CS08,Caesar Salad,starter,38,608,5,15,4,1,none,,0
2025-04-13,WB01,Wagyu Burger,main,42,1176,6,15,4,1,none,,0
2025-04-13,PS02,Porcini Risotto,main,29,696,6,15,4,1,none,,0
2025-04-13,TC03,Tuna Crudo,starter,22,396,6,15,4,1,none,,0
2025-04-13,TF04,Truffle Fries,side,59,708,6,15,4,1,none,,0
2025-04-13,CB05,Craft Brioche Bun,comp,44,0,6,15,4,1,none,,0
2025-04-13,LM06,Lemon Tart,dessert,21,294,6,15,4,1,none,,0
2025-04-13,SM07,Smash Burger,main,34,748,6,15,4,1,none,,0
2025-04-13,CS08,Caesar Salad,starter,25,400,6,15,4,1,none,,0
2025-04-14,WB01,Wagyu Burger,main,33,924,0,16,4,0,none,,1
2025-04-14,PS02,Porcini Risotto,main,24,576,0,16,4,0,none,,1
2025-04-14,TC03,Tuna Crudo,starter,17,306,0,16,4,0,none,,1
2025-04-14,TF04,Truffle Fries,side,54,648,0,16,4,0,none,,1
2025-04-14,CB05,Craft Brioche Bun,comp,41,0,0,16,4,0,none,,1
2025-04-14,LM06,Lemon Tart,dessert,16,224,0,16,4,0,none,,1
2025-04-14,SM07,Smash Burger,main,30,660,0,16,4,0,none,,1
2025-04-14,CS08,Caesar Salad,starter,21,336,0,16,4,0,none,,1
2025-04-15,WB01,Wagyu Burger,main,40,1120,1,16,4,0,none,,0
2025-04-15,PS02,Porcini Risotto,main,27,648,1,16,4,0,none,,0
2025-04-15,TC03,Tuna Crudo,starter,19,342,1,16,4,0,none,,0
2025-04-15,TF04,Truffle Fries,side,40,480,1,16,4,0,none,,0
2025-04-15,CB05,Craft Brioche Bun,comp,35,0,1,16,4,0,none,,0
2025-04-15,LM06,Lemon Tart,dessert,15,210,1,16,4,0,none,,0
2025-04-15,SM07,Smash Burger,main,32,704,1,16,4,0,none,,0
2025-04-15,CS08,Caesar Salad,starter,24,384,1,16,4,0,none,,0
2025-04-16,WB01,Wagyu Burger,main,38,1064,2,16,4,0,none,,0
2025-04-16,PS02,Porcini Risotto,main,20,480,2,16,4,0,none,,0
2025-04-16,TC03,Tuna Crudo,starter,23,414,2,16,4,0,none,,0
2025-04-16,TF04,Truffle Fries,side,40,480,2,16,4,0,none,,0
2025-04-16,CB05,Craft Brioche Bun,comp,44,0,2,16,4,0,none,,0
2025-04-16,LM06,Lemon Tart,dessert,15,210,2,16,4,0,none,,0
2025-04-16,SM07,Smash Burger,main,28,616,2,16,4,0,none,,0
2025-04-16,CS08,Caesar Salad,starter,19,304,2,16,4,0,none,,0
2025-04-17,WB01,Wagyu Burger,main,42,1176,3,16,4,0,none,,0
2025-04-17,PS02,Porcini Risotto,main,25,600,3,16,4,0,none,,0
2025-04-17,TC03,Tuna Crudo,starter,20,360,3,16,4,0,none,,0
2025-04-17,TF04,Truffle Fries,side,42,504,3,16,4,0,none,,0
2025-04-17,CB05,Craft Brioche Bun,comp,44,0,3,16,4,0,none,,0
2025-04-17,LM06,Lemon Tart,dessert,20,280,3,16,4,0,none,,0
2025-04-17,SM07,Smash Burger,main,37,814,3,16,4,0,none,,0
2025-04-17,CS08,Caesar Salad,starter,24,384,3,16,4,0,none,,0
2025-04-18,WB01,Wagyu Burger,main,55,1540,4,16,4,0,none,,0
2025-04-18,PS02,Porcini Risotto,main,32,768,4,16,4,0,none,,0
2025-04-18,TC03,Tuna Crudo,starter,28,504,4,16,4,0,none,,0
2025-04-18,TF04,Truffle Fries,side,59,708,4,16,4,0,none,,0
2025-04-18,CB05,Craft Brioche Bun,comp,56,0,4,16,4,0,none,,0
2025-04-18,LM06,Lemon Tart,dessert,27,378,4,16,4,0,none,,0
2025-04-18,SM07,Smash Burger,main,46,1012,4,16,4,0,none,,0
2025-04-18,CS08,Caesar Salad,starter,31,496,4,16,4,0,none,,0
2025-04-19,WB01,Wagyu Burger,main,72,2016,5,16,4,1,none,,0
2025-04-19,PS02,Porcini Risotto,main,44,1056,5,16,4,1,none,,0
2025-04-19,TC03,Tuna Crudo,starter,35,630,5,16,4,1,none,,0
2025-04-19,TF04,Truffle Fries,side,72,864,5,16,4,1,none,,0
2025-04-19,CB05,Craft Brioche Bun,comp,64,0,5,16,4,1,none,,0
2025-04-19,LM06,Lemon Tart,dessert,35,490,5,16,4,1,none,,0
2025-04-19,SM07,Smash Burger,main,54,1188,5,16,4,1,none,,0
2025-04-19,CS08,Caesar Salad,starter,42,672,5,16,4,1,none,,0
2025-04-20,WB01,Wagyu Burger,main,44,1232,6,16,4,1,none,,0
2025-04-20,PS02,Porcini Risotto,main,35,840,6,16,4,1,none,,0
2025-04-20,TC03,Tuna Crudo,starter,26,468,6,16,4,1,none,,0
2025-04-20,TF04,Truffle Fries,side,48,576,6,16,4,1,none,,0
2025-04-20,CB05,Craft Brioche Bun,comp,44,0,6,16,4,1,none,,0
2025-04-20,LM06,Lemon Tart,dessert,20,280,6,16,4,1,none,,0
2025-04-20,SM07,Smash Burger,main,36,792,6,16,4,1,none,,0
2025-04-20,CS08,Caesar Salad,starter,26,416,6,16,4,1,none,,0
2025-04-21,WB01,Wagyu Burger,main,38,1064,0,17,4,0,none,,0
2025-04-21,PS02,Porcini Risotto,main,27,648,0,17,4,0,none,,0
2025-04-21,TC03,Tuna Crudo,starter,18,324,0,17,4,0,none,,0
2025-04-21,TF04,Truffle Fries,side,38,456,0,17,4,0,none,,0
2025-04-21,CB05,Craft Brioche Bun,comp,35,0,0,17,4,0,none,,0
2025-04-21,LM06,Lemon Tart,dessert,16,224,0,17,4,0,none,,0
2025-04-21,SM07,Smash Burger,main,34,748,0,17,4,0,none,,0
2025-04-21,CS08,Caesar Salad,starter,25,400,0,17,4,0,none,,0
2025-04-22,WB01,Wagyu Burger,main,38,1064,1,17,4,0,none,,0
2025-04-22,PS02,Porcini Risotto,main,23,552,1,17,4,0,none,,0
2025-04-22,TC03,Tuna Crudo,starter,18,324,1,17,4,0,none,,0
2025-04-22,TF04,Truffle Fries,side,36,432,1,17,4,0,none,,0
2025-04-22,CB05,Craft Brioche Bun,comp,37,0,1,17,4,0,none,,0
2025-04-22,LM06,Lemon Tart,dessert,16,224,1,17,4,0,none,,0
2025-04-22,SM07,Smash Burger,main,31,682,1,17,4,0,none,,0
2025-04-22,CS08,Caesar Salad,starter,21,336,1,17,4,0,none,,0
2025-04-23,WB01,Wagyu Burger,main,37,1036,2,17,4,0,none,,0
2025-04-23,PS02,Porcini Risotto,main,25,600,2,17,4,0,none,,0
2025-04-23,TC03,Tuna Crudo,starter,22,396,2,17,4,0,none,,0
2025-04-23,TF04,Truffle Fries,side,38,456,2,17,4,0,none,,0
2025-04-23,CB05,Craft Brioche Bun,comp,40,0,2,17,4,0,none,,0
2025-04-23,LM06,Lemon Tart,dessert,17,238,2,17,4,0,none,,0
2025-04-23,SM07,Smash Burger,main,27,594,2,17,4,0,none,,0
2025-04-23,CS08,Caesar Salad,starter,19,304,2,17,4,0,none,,0
2025-04-24,WB01,Wagyu Burger,main,41,1148,3,17,4,0,none,,0
2025-04-24,PS02,Porcini Risotto,main,31,744,3,17,4,0,none,,0
2025-04-24,TC03,Tuna Crudo,starter,25,450,3,17,4,0,none,,0
2025-04-24,TF04,Truffle Fries,side,49,588,3,17,4,0,none,,0
2025-04-24,CB05,Craft Brioche Bun,comp,48,0,3,17,4,0,none,,0
2025-04-24,LM06,Lemon Tart,dessert,19,266,3,17,4,0,none,,0
2025-04-24,SM07,Smash Burger,main,35,770,3,17,4,0,none,,0
2025-04-24,CS08,Caesar Salad,starter,25,400,3,17,4,0,none,,0
2025-04-25,WB01,Wagyu Burger,main,82,2296,4,17,4,0,concert,Local event,0
2025-04-25,PS02,Porcini Risotto,main,54,1296,4,17,4,0,concert,Local event,0
2025-04-25,TC03,Tuna Crudo,starter,38,684,4,17,4,0,concert,Local event,0
2025-04-25,TF04,Truffle Fries,side,108,1296,4,17,4,0,concert,Local event,0
2025-04-25,CB05,Craft Brioche Bun,comp,81,0,4,17,4,0,concert,Local event,0
2025-04-25,LM06,Lemon Tart,dessert,36,504,4,17,4,0,concert,Local event,0
2025-04-25,SM07,Smash Burger,main,61,1342,4,17,4,0,concert,Local event,0
2025-04-25,CS08,Caesar Salad,starter,52,832,4,17,4,0,concert,Local event,0
2025-04-26,WB01,Wagyu Burger,main,70,1960,5,17,4,1,none,,0
2025-04-26,PS02,Porcini Risotto,main,48,1152,5,17,4,1,none,,0
2025-04-26,TC03,Tuna Crudo,starter,28,504,5,17,4,1,none,,0
2025-04-26,TF04,Truffle Fries,side,68,816,5,17,4,1,none,,0
2025-04-26,CB05,Craft Brioche Bun,comp,56,0,5,17,4,1,none,,0
2025-04-26,LM06,Lemon Tart,dessert,30,420,5,17,4,1,none,,0
2025-04-26,SM07,Smash Burger,main,49,1078,5,17,4,1,none,,0
2025-04-26,CS08,Caesar Salad,starter,36,576,5,17,4,1,none,,0
2025-04-27,WB01,Wagyu Burger,main,49,1372,6,17,4,1,none,,0
2025-04-27,PS02,Porcini Risotto,main,31,744,6,17,4,1,none,,0
2025-04-27,TC03,Tuna Crudo,starter,29,522,6,17,4,1,none,,0
2025-04-27,TF04,Truffle Fries,side,58,696,6,17,4,1,none,,0
2025-04-27,CB05,Craft Brioche Bun,comp,51,0,6,17,4,1,none,,0
2025-04-27,LM06,Lemon Tart,dessert,17,238,6,17,4,1,none,,0
2025-04-27,SM07,Smash Burger,main,38,836,6,17,4,1,none,,0
2025-04-27,CS08,Caesar Salad,starter,35,560,6,17,4,1,none,,0
2025-04-28,WB01,Wagyu Burger,main,37,1036,0,18,4,0,none,,0
2025-04-28,PS02,Porcini Risotto,main,19,456,0,18,4,0,none,,0
2025-04-28,TC03,Tuna Crudo,starter,18,324,0,18,4,0,none,,0
2025-04-28,TF04,Truffle Fries,side,35,420,0,18,4,0,none,,0
2025-04-28,CB05,Craft Brioche Bun,comp,38,0,0,18,4,0,none,,0
2025-04-28,LM06,Lemon Tart,dessert,15,210,0,18,4,0,none,,0
2025-04-28,SM07,Smash Burger,main,25,550,0,18,4,0,none,,0
2025-04-28,CS08,Caesar Salad,starter,21,336,0,18,4,0,none,,0
2025-04-29,WB01,Wagyu Burger,main,28,784,1,18,4,0,none,,0
2025-04-29,PS02,Porcini Risotto,main,21,504,1,18,4,0,none,,0
2025-04-29,TC03,Tuna Crudo,starter,19,342,1,18,4,0,none,,0
2025-04-29,TF04,Truffle Fries,side,43,516,1,18,4,0,none,,0
2025-04-29,CB05,Craft Brioche Bun,comp,30,0,1,18,4,0,none,,0
2025-04-29,LM06,Lemon Tart,dessert,15,210,1,18,4,0,none,,0
2025-04-29,SM07,Smash Burger,main,30,660,1,18,4,0,none,,0
2025-04-29,CS08,Caesar Salad,starter,19,304,1,18,4,0,none,,0
2025-04-30,WB01,Wagyu Burger,main,38,1064,2,18,4,0,none,,0
2025-04-30,PS02,Porcini Risotto,main,25,600,2,18,4,0,none,,0
2025-04-30,TC03,Tuna Crudo,starter,23,414,2,18,4,0,none,,0
2025-04-30,TF04,Truffle Fries,side,42,504,2,18,4,0,none,,0
2025-04-30,CB05,Craft Brioche Bun,comp,37,0,2,18,4,0,none,,0
2025-04-30,LM06,Lemon Tart,dessert,18,252,2,18,4,0,none,,0
2025-04-30,SM07,Smash Burger,main,26,572,2,18,4,0,none,,0
2025-04-30,CS08,Caesar Salad,starter,23,368,2,18,4,0,none,,0
2025-05-01,WB01,Wagyu Burger,main,32,896,3,18,5,0,none,,0
2025-05-01,PS02,Porcini Risotto,main,22,528,3,18,5,0,none,,0
2025-05-01,TC03,Tuna Crudo,starter,19,342,3,18,5,0,none,,0
2025-05-01,TF04,Truffle Fries,side,39,468,3,18,5,0,none,,0
2025-05-01,CB05,Craft Brioche Bun,comp,31,0,3,18,5,0,none,,0
2025-05-01,LM06,Lemon Tart,dessert,15,210,3,18,5,0,none,,0
2025-05-01,SM07,Smash Burger,main,29,638,3,18,5,0,none,,0
2025-05-01,CS08,Caesar Salad,starter,19,304,3,18,5,0,none,,0
2025-05-02,WB01,Wagyu Burger,main,58,1624,4,18,5,0,none,,0
2025-05-02,PS02,Porcini Risotto,main,37,888,4,18,5,0,none,,0
2025-05-02,TC03,Tuna Crudo,starter,30,540,4,18,5,0,none,,0
2025-05-02,TF04,Truffle Fries,side,57,684,4,18,5,0,none,,0
2025-05-02,CB05,Craft Brioche Bun,comp,63,0,4,18,5,0,none,,0
2025-05-02,LM06,Lemon Tart,dessert,24,336,4,18,5,0,none,,0
2025-05-02,SM07,Smash Burger,main,49,1078,4,18,5,0,none,,0
2025-05-02,CS08,Caesar Salad,starter,34,544,4,18,5,0,none,,0
2025-05-03,WB01,Wagyu Burger,main,88,2464,5,18,5,1,concert,Local event,1
2025-05-03,PS02,Porcini Risotto,main,67,1608,5,18,5,1,concert,Local event,1
2025-05-03,TC03,Tuna Crudo,starter,54,972,5,18,5,1,concert,Local event,1
2025-05-03,TF04,Truffle Fries,side,162,1944,5,18,5,1,concert,Local event,1
2025-05-03,CB05,Craft Brioche Bun,comp,118,0,5,18,5,1,concert,Local event,1
2025-05-03,LM06,Lemon Tart,dessert,41,574,5,18,5,1,concert,Local event,1
2025-05-03,SM07,Smash Burger,main,73,1606,5,18,5,1,concert,Local event,1
2025-05-03,CS08,Caesar Salad,starter,55,880,5,18,5,1,concert,Local event,1
2025-05-04,WB01,Wagyu Burger,main,50,1400,6,18,5,1,none,,0
2025-05-04,PS02,Porcini Risotto,main,29,696,6,18,5,1,none,,0
2025-05-04,TC03,Tuna Crudo,starter,28,504,6,18,5,1,none,,0
2025-05-04,TF04,Truffle Fries,side,52,624,6,18,5,1,none,,0
2025-05-04,CB05,Craft Brioche Bun,comp,47,0,6,18,5,1,none,,0
2025-05-04,LM06,Lemon Tart,dessert,23,322,6,18,5,1,none,,0
2025-05-04,SM07,Smash Burger,main,37,814,6,18,5,1,none,,0
2025-05-04,CS08,Caesar Salad,starter,28,448,6,18,5,1,none,,0
2025-05-05,WB01,Wagyu Burger,main,35,980,0,19,5,0,none,,1
2025-05-05,PS02,Porcini Risotto,main,25,600,0,19,5,0,none,,1
2025-05-05,TC03,Tuna Crudo,starter,18,324,0,19,5,0,none,,1
2025-05-05,TF04,Truffle Fries,side,61,732,0,19,5,0,none,,1
2025-05-05,CB05,Craft Brioche Bun,comp,43,0,0,19,5,0,none,,1
2025-05-05,LM06,Lemon Tart,dessert,17,238,0,19,5,0,none,,1
2025-05-05,SM07,Smash Burger,main,28,616,0,19,5,0,none,,1
2025-05-05,CS08,Caesar Salad,starter,25,400,0,19,5,0,none,,1
2025-05-06,WB01,Wagyu Burger,main,36,1008,1,19,5,0,none,,0
2025-05-06,PS02,Porcini Risotto,main,24,576,1,19,5,0,none,,0
2025-05-06,TC03,Tuna Crudo,starter,19,342,1,19,5,0,none,,0
2025-05-06,TF04,Truffle Fries,side,38,456,1,19,5,0,none,,0
2025-05-06,CB05,Craft Brioche Bun,comp,34,0,1,19,5,0,none,,0
2025-05-06,LM06,Lemon Tart,dessert,16,224,1,19,5,0,none,,0
2025-05-06,SM07,Smash Burger,main,32,704,1,19,5,0,none,,0
2025-05-06,CS08,Caesar Salad,starter,23,368,1,19,5,0,none,,0
2025-05-07,WB01,Wagyu Burger,main,38,1064,2,19,5,0,none,,0
2025-05-07,PS02,Porcini Risotto,main,29,696,2,19,5,0,none,,0
2025-05-07,TC03,Tuna Crudo,starter,24,432,2,19,5,0,none,,0
2025-05-07,TF04,Truffle Fries,side,50,600,2,19,5,0,none,,0
2025-05-07,CB05,Craft Brioche Bun,comp,37,0,2,19,5,0,none,,0
2025-05-07,LM06,Lemon Tart,dessert,17,238,2,19,5,0,none,,0
2025-05-07,SM07,Smash Burger,main,36,792,2,19,5,0,none,,0
2025-05-07,CS08,Caesar Salad,starter,25,400,2,19,5,0,none,,0
2025-05-08,WB01,Wagyu Burger,main,42,1176,3,19,5,0,none,,0
2025-05-08,PS02,Porcini Risotto,main,30,720,3,19,5,0,none,,0
2025-05-08,TC03,Tuna Crudo,starter,25,450,3,19,5,0,none,,0
2025-05-08,TF04,Truffle Fries,side,48,576,3,19,5,0,none,,0
2025-05-08,CB05,Craft Brioche Bun,comp,44,0,3,19,5,0,none,,0
2025-05-08,LM06,Lemon Tart,dessert,21,294,3,19,5,0,none,,0
2025-05-08,SM07,Smash Burger,main,31,682,3,19,5,0,none,,0
2025-05-08,CS08,Caesar Salad,starter,27,432,3,19,5,0,none,,0
2025-05-09,WB01,Wagyu Burger,main,52,1456,4,19,5,0,none,,0
2025-05-09,PS02,Porcini Risotto,main,35,840,4,19,5,0,none,,0
2025-05-09,TC03,Tuna Crudo,starter,29,522,4,19,5,0,none,,0
2025-05-09,TF04,Truffle Fries,side,68,816,4,19,5,0,none,,0
2025-05-09,CB05,Craft Brioche Bun,comp,55,0,4,19,5,0,none,,0
2025-05-09,LM06,Lemon Tart,dessert,24,336,4,19,5,0,none,,0
2025-05-09,SM07,Smash Burger,main,45,990,4,19,5,0,none,,0
2025-05-09,CS08,Caesar Salad,starter,32,512,4,19,5,0,none,,0
2025-05-10,WB01,Wagyu Burger,main,67,1876,5,19,5,1,none,,0
2025-05-10,PS02,Porcini Risotto,main,47,1128,5,19,5,1,none,,0
2025-05-10,TC03,Tuna Crudo,starter,34,612,5,19,5,1,none,,0
2025-05-10,TF04,Truffle Fries,side,73,876,5,19,5,1,none,,0
2025-05-10,CB05,Craft Brioche Bun,comp,66,0,5,19,5,1,none,,0
2025-05-10,LM06,Lemon Tart,dessert,24,336,5,19,5,1,none,,0
2025-05-10,SM07,Smash Burger,main,53,1166,5,19,5,1,none,,0
2025-05-10,CS08,Caesar Salad,starter,50,800,5,19,5,1,none,,0
2025-05-11,WB01,Wagyu Burger,main,44,1232,6,19,5,1,none,,0
2025-05-11,PS02,Porcini Risotto,main,29,696,6,19,5,1,none,,0
2025-05-11,TC03,Tuna Crudo,starter,26,468,6,19,5,1,none,,0
2025-05-11,TF04,Truffle Fries,side,58,696,6,19,5,1,none,,0
2025-05-11,CB05,Craft Brioche Bun,comp,48,0,6,19,5,1,none,,0
2025-05-11,LM06,Lemon Tart,dessert,17,238,6,19,5,1,none,,0
2025-05-11,SM07,Smash Burger,main,37,814,6,19,5,1,none,,0
2025-05-11,CS08,Caesar Salad,starter,34,544,6,19,5,1,none,,0
2025-05-12,WB01,Wagyu Burger,main,37,1036,0,20,5,0,none,,1
2025-05-12,PS02,Porcini Risotto,main,21,504,0,20,5,0,none,,1
2025-05-12,TC03,Tuna Crudo,starter,19,342,0,20,5,0,none,,1
2025-05-12,TF04,Truffle Fries,side,55,660,0,20,5,0,none,,1
2025-05-12,CB05,Craft Brioche Bun,comp,47,0,0,20,5,0,none,,1
2025-05-12,LM06,Lemon Tart,dessert,15,210,0,20,5,0,none,,1
2025-05-12,SM07,Smash Burger,main,28,616,0,20,5,0,none,,1
2025-05-12,CS08,Caesar Salad,starter,20,320,0,20,5,0,none,,1
2025-05-13,WB01,Wagyu Burger,main,35,980,1,20,5,0,none,,1
2025-05-13,PS02,Porcini Risotto,main,27,648,1,20,5,0,none,,1
2025-05-13,TC03,Tuna Crudo,starter,20,360,1,20,5,0,none,,1
2025-05-13,TF04,Truffle Fries,side,61,732,1,20,5,0,none,,1
2025-05-13,CB05,Craft Brioche Bun,comp,40,0,1,20,5,0,none,,1
2025-05-13,LM06,Lemon Tart,dessert,14,196,1,20,5,0,none,,1
2025-05-13,SM07,Smash Burger,main,26,572,1,20,5,0,none,,1
2025-05-13,CS08,Caesar Salad,starter,23,368,1,20,5,0,none,,1
2025-05-14,WB01,Wagyu Burger,main,43,1204,2,20,5,0,none,,0
2025-05-14,PS02,Porcini Risotto,main,25,600,2,20,5,0,none,,0
2025-05-14,TC03,Tuna Crudo,starter,24,432,2,20,5,0,none,,0
2025-05-14,TF04,Truffle Fries,side,43,516,2,20,5,0,none,,0
2025-05-14,CB05,Craft Brioche Bun,comp,39,0,2,20,5,0,none,,0
2025-05-14,LM06,Lemon Tart,dessert,16,224,2,20,5,0,none,,0
2025-05-14,SM07,Smash Burger,main,34,748,2,20,5,0,none,,0
2025-05-14,CS08,Caesar Salad,starter,29,464,2,20,5,0,none,,0
2025-05-15,WB01,Wagyu Burger,main,32,896,3,20,5,0,none,,0
2025-05-15,PS02,Porcini Risotto,main,24,576,3,20,5,0,none,,0
2025-05-15,TC03,Tuna Crudo,starter,22,396,3,20,5,0,none,,0
2025-05-15,TF04,Truffle Fries,side,38,456,3,20,5,0,none,,0
2025-05-15,CB05,Craft Brioche Bun,comp,39,0,3,20,5,0,none,,0
2025-05-15,LM06,Lemon Tart,dessert,19,266,3,20,5,0,none,,0
2025-05-15,SM07,Smash Burger,main,30,660,3,20,5,0,none,,0
2025-05-15,CS08,Caesar Salad,starter,24,384,3,20,5,0,none,,0
2025-05-16,WB01,Wagyu Burger,main,90,2520,4,20,5,0,concert,Local event,0
2025-05-16,PS02,Porcini Risotto,main,60,1440,4,20,5,0,concert,Local event,0
2025-05-16,TC03,Tuna Crudo,starter,42,756,4,20,5,0,concert,Local event,0
2025-05-16,TF04,Truffle Fries,side,86,1032,4,20,5,0,concert,Local event,0
2025-05-16,CB05,Craft Brioche Bun,comp,73,0,4,20,5,0,concert,Local event,0
2025-05-16,LM06,Lemon Tart,dessert,39,546,4,20,5,0,concert,Local event,0
2025-05-16,SM07,Smash Burger,main,55,1210,4,20,5,0,concert,Local event,0
2025-05-16,CS08,Caesar Salad,starter,48,768,4,20,5,0,concert,Local event,0
2025-05-17,WB01,Wagyu Burger,main,65,1820,5,20,5,1,none,,0
2025-05-17,PS02,Porcini Risotto,main,41,984,5,20,5,1,none,,0
2025-05-17,TC03,Tuna Crudo,starter,35,630,5,20,5,1,none,,0
2025-05-17,TF04,Truffle Fries,side,89,1068,5,20,5,1,none,,0
2025-05-17,CB05,Craft Brioche Bun,comp,64,0,5,20,5,1,none,,0
2025-05-17,LM06,Lemon Tart,dessert,28,392,5,20,5,1,none,,0
2025-05-17,SM07,Smash Burger,main,55,1210,5,20,5,1,none,,0
2025-05-17,CS08,Caesar Salad,starter,41,656,5,20,5,1,none,,0
2025-05-18,WB01,Wagyu Burger,main,52,1456,6,20,5,1,none,,0
2025-05-18,PS02,Porcini Risotto,main,32,768,6,20,5,1,none,,0
2025-05-18,TC03,Tuna Crudo,starter,25,450,6,20,5,1,none,,0
2025-05-18,TF04,Truffle Fries,side,46,552,6,20,5,1,none,,0
2025-05-18,CB05,Craft Brioche Bun,comp,41,0,6,20,5,1,none,,0
2025-05-18,LM06,Lemon Tart,dessert,18,252,6,20,5,1,none,,0
2025-05-18,SM07,Smash Burger,main,38,836,6,20,5,1,none,,0
2025-05-18,CS08,Caesar Salad,starter,26,416,6,20,5,1,none,,0
2025-05-19,WB01,Wagyu Burger,main,39,1092,0,21,5,0,none,,0
2025-05-19,PS02,Porcini Risotto,main,24,576,0,21,5,0,none,,0
2025-05-19,TC03,Tuna Crudo,starter,19,342,0,21,5,0,none,,0
2025-05-19,TF04,Truffle Fries,side,38,456,0,21,5,0,none,,0
2025-05-19,CB05,Craft Brioche Bun,comp,37,0,0,21,5,0,none,,0
2025-05-19,LM06,Lemon Tart,dessert,15,210,0,21,5,0,none,,0
2025-05-19,SM07,Smash Burger,main,26,572,0,21,5,0,none,,0
2025-05-19,CS08,Caesar Salad,starter,24,384,0,21,5,0,none,,0
2025-05-20,WB01,Wagyu Burger,main,38,1064,1,21,5,0,none,,0
2025-05-20,PS02,Porcini Risotto,main,24,576,1,21,5,0,none,,0
2025-05-20,TC03,Tuna Crudo,starter,21,378,1,21,5,0,none,,0
2025-05-20,TF04,Truffle Fries,side,42,504,1,21,5,0,none,,0
2025-05-20,CB05,Craft Brioche Bun,comp,38,0,1,21,5,0,none,,0
2025-05-20,LM06,Lemon Tart,dessert,16,224,1,21,5,0,none,,0
2025-05-20,SM07,Smash Burger,main,34,748,1,21,5,0,none,,0
2025-05-20,CS08,Caesar Salad,starter,22,352,1,21,5,0,none,,0
2025-05-21,WB01,Wagyu Burger,main,34,952,2,21,5,0,none,,0
2025-05-21,PS02,Porcini Risotto,main,19,456,2,21,5,0,none,,0
2025-05-21,TC03,Tuna Crudo,starter,17,306,2,21,5,0,none,,0
2025-05-21,TF04,Truffle Fries,side,36,432,2,21,5,0,none,,0
2025-05-21,CB05,Craft Brioche Bun,comp,33,0,2,21,5,0,none,,0
2025-05-21,LM06,Lemon Tart,dessert,12,168,2,21,5,0,none,,0
2025-05-21,SM07,Smash Burger,main,26,572,2,21,5,0,none,,0
2025-05-21,CS08,Caesar Salad,starter,21,336,2,21,5,0,none,,0
2025-05-22,WB01,Wagyu Burger,main,43,1204,3,21,5,0,none,,0
2025-05-22,PS02,Porcini Risotto,main,29,696,3,21,5,0,none,,0
2025-05-22,TC03,Tuna Crudo,starter,22,396,3,21,5,0,none,,0
2025-05-22,TF04,Truffle Fries,side,48,576,3,21,5,0,none,,0
2025-05-22,CB05,Craft Brioche Bun,comp,49,0,3,21,5,0,none,,0
2025-05-22,LM06,Lemon Tart,dessert,18,252,3,21,5,0,none,,0
2025-05-22,SM07,Smash Burger,main,32,704,3,21,5,0,none,,0
2025-05-22,CS08,Caesar Salad,starter,30,480,3,21,5,0,none,,0
2025-05-23,WB01,Wagyu Burger,main,82,2296,4,21,5,0,concert,Local event,0
2025-05-23,PS02,Porcini Risotto,main,61,1464,4,21,5,0,concert,Local event,0
2025-05-23,TC03,Tuna Crudo,starter,41,738,4,21,5,0,concert,Local event,0
2025-05-23,TF04,Truffle Fries,side,90,1080,4,21,5,0,concert,Local event,0
2025-05-23,CB05,Craft Brioche Bun,comp,74,0,4,21,5,0,concert,Local event,0
2025-05-23,LM06,Lemon Tart,dessert,36,504,4,21,5,0,concert,Local event,0
2025-05-23,SM07,Smash Burger,main,53,1166,4,21,5,0,concert,Local event,0
2025-05-23,CS08,Caesar Salad,starter,51,816,4,21,5,0,concert,Local event,0
2025-05-24,WB01,Wagyu Burger,main,66,1848,5,21,5,1,none,,0
2025-05-24,PS02,Porcini Risotto,main,43,1032,5,21,5,1,none,,0
2025-05-24,TC03,Tuna Crudo,starter,34,612,5,21,5,1,none,,0
2025-05-24,TF04,Truffle Fries,side,69,828,5,21,5,1,none,,0
2025-05-24,CB05,Craft Brioche Bun,comp,68,0,5,21,5,1,none,,0
2025-05-24,LM06,Lemon Tart,dessert,26,364,5,21,5,1,none,,0
2025-05-24,SM07,Smash Burger,main,53,1166,5,21,5,1,none,,0
2025-05-24,CS08,Caesar Salad,starter,47,752,5,21,5,1,none,,0
2025-05-25,WB01,Wagyu Burger,main,53,1484,6,21,5,1,none,,0
2025-05-25,PS02,Porcini Risotto,main,27,648,6,21,5,1,none,,0
2025-05-25,TC03,Tuna Crudo,starter,24,432,6,21,5,1,none,,0
2025-05-25,TF04,Truffle Fries,side,56,672,6,21,5,1,none,,0
