date,item_id,item_name,category,qty_sold,revenue,day_of_week,week_of_year,month,is_weekend,event_type,event_name,has_promo,temp_c,precipitation_mm,feels_like_c,local_event_nearby,event_lift,is_promo_day,quarter,is_friday,is_holiday,dow_sin,dow_cos,month_sin,month_cos,days_to_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_7,rolling_14,rolling_30,rolling_7_std,wow_delta,rain_dummy,heavy_rain,cold_day,hot_day,pleasant_day,lag7_SM07,item_enc,category_enc
2026-03-18,SM07,Smash Burger,main,29,638,2,12,3,0,none,,0,9.1,0.0,8.8,0,0.0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,2,31.0,31.0,33.0,33.0,27.0,36.142857142857146,38.214285714285715,35.7,8.532849688675169,6.0,0,0,0,0,0,33.0,4,0
2026-03-19,SM07,Smash Burger,main,35,770,3,12,3,0,none,,0,5.3,0.0,4.4,0,0.0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1,29.0,31.0,31.0,29.0,35.0,35.57142857142857,38.357142857142854,35.86666666666667,8.904252595569961,-6.0,0,0,0,0,0,29.0,4,0
2026-03-20,SM07,Smash Burger,main,42,924,4,12,3,0,none,,0,8.2,0.0,6.8,0,0.0,0,1,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,35.0,29.0,31.0,44.0,82.0,36.42857142857143,38.357142857142854,36.13333333333333,8.443086774735553,-38.0,0,0,0,0,0,44.0,4,0
2026-03-21,SM07,Smash Burger,main,53,1166,5,12,3,1,none,,0,11.1,0.0,11.8,0,0.0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,42.0,35.0,29.0,52.0,50.0,36.142857142857146,35.5,36.63333333333333,8.173709305420882,2.0,0,0,0,0,0,52.0,4,0
2026-03-22,SM07,Smash Burger,main,38,836,6,12,3,1,none,,0,6.3,0.0,5.5,0,0.0,0,1,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,53.0,42.0,35.0,33.0,35.0,36.285714285714285,35.714285714285715,37.4,8.499299691038985,-2.0,0,0,0,0,0,33.0,4,0
2026-03-23,SM07,Smash Burger,main,25,550,0,13,3,0,none,,0,2.0,0.0,5.0,0,0.0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17,4,38.0,53.0,42.0,31.0,29.0,37.0,35.92857142857143,37.233333333333334,8.386497083606093,2.0,0,0,1,0,0,31.0,4,0
2026-03-24,SM07,Smash Burger,main,28,616,1,13,3,0,none,,0,6.8,0.0,5.7,0,0.0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,3,25.0,38.0,53.0,31.0,24.0,36.142857142857146,35.642857142857146,36.666666666666664,9.352870707766177,7.0,0,0,0,0,0,31.0,4,0
2026-03-25,SM07,Smash Burger,main,29,638,2,13,3,0,none,,0,3.9,0.0,2.6,0,0.0,0,1,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,2,28.0,25.0,38.0,29.0,33.0,35.714285714285715,35.92857142857143,36.666666666666664,9.690446940402802,-4.0,0,0,1,0,0,29.0,4,0
2026-03-26,SM07,Smash Burger,main,30,660,3,13,3,0,none,,0,5.4,0.0,5.9,0,0.0,0,1,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1,29.0,28.0,25.0,35.0,29.0,35.714285714285715,35.642857142857146,36.8,9.690446940402802,6.0,0,0,0,0,0,35.0,4,0
2026-03-27,SM07,Smash Burger,main,36,792,4,13,3,0,none,,0,5.9,3.0,6.6,0,0.0,0,1,1,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,30.0,29.0,28.0,42.0,44.0,35.0,35.714285714285715,36.93333333333333,9.933109617167565,-2.0,0,0,0,0,0,42.0,4,0
2026-03-28,SM07,Smash Burger,main,46,1012,5,13,3,1,none,,0,0.9,1.1,0.6,0,0.0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,36.0,30.0,29.0,53.0,52.0,34.142857142857146,35.142857142857146,37.166666666666664,9.476788686550096,1.0,0,0,1,0,0,53.0,4,0
2026-03-29,SM07,Smash Burger,main,30,660,6,13,3,1,none,,0,0.9,0.0,1.5,0,0.0,0,1,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,46.0,36.0,30.0,38.0,33.0,33.142857142857146,34.714285714285715,37.7,7.267016155859559,5.0,0,0,1,0,0,38.0,4,0
2026-03-30,SM07,Smash Burger,main,31,682,0,14,3,0,none,,0,7.0,0.0,5.2,0,0.0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17,4,30.0,46.0,36.0,25.0,31.0,32.0,34.5,36.7,6.999999999999998,-6.0,0,0,0,0,0,25.0,4,0
2026-03-31,SM07,Smash Burger,main,22,484,1,14,3,0,none,,0,3.8,0.0,3.1,0,0.0,0,1,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,3,31.0,30.0,46.0,28.0,31.0,32.857142857142854,34.5,35.86666666666667,6.335839103296197,-3.0,0,0,1,0,0,28.0,4,0
2026-04-01,SM07,Smash Burger,main,28,616,2,14,4,0,none,,0,-2.5,0.0,-3.6,0,0.0,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2,22.0,31.0,30.0,29.0,29.0,32.0,33.857142857142854,35.5,7.416198487095661,0.0,0,0,1,0,0,29.0,4,0
2026-04-02,SM07,Smash Burger,main,41,902,3,14,4,0,none,,1,7.3,4.7,4.0,0,0.0,1,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1,28.0,22.0,31.0,30.0,35.0,31.857142857142858,33.785714285714285,35.46666666666667,7.492853738253344,-5.0,0,0,0,0,0,30.0,4,0
2026-04-03,SM07,Smash Burger,main,76,1672,4,14,4,0,concert,Local event,0,5.6,3.3,4.7,1,0.5224873810896697,0,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,41.0,28.0,22.0,36.0,42.0,33.42857142857143,34.214285714285715,35.93333333333333,8.16204922914875,-6.0,0,0,0,0,0,36.0,4,0
2026-04-04,SM07,Smash Burger,main,55,1210,5,14,4,1,none,,1,2.5,0.0,0.2,0,0.0,1,2,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,76.0,41.0,28.0,46.0,53.0,39.142857142857146,36.642857142857146,37.56666666666667,18.151479016217685,-7.0,0,0,1,0,0,46.0,4,0
2026-04-05,SM07,Smash Burger,main,32,704,6,14,4,1,none,,0,0.5,0.0,-0.9,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,55.0,76.0,41.0,30.0,38.0,40.42857142857143,36.785714285714285,38.233333333333334,19.016283748909725,-8.0,0,0,1,0,0,30.0,4,0
2026-04-06,SM07,Smash Burger,main,30,660,0,15,4,0,none,,0,6.7,0.0,6.2,0,0.0,0,2,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,4,32.0,55.0,76.0,31.0,25.0,40.714285714285715,36.357142857142854,36.56666666666667,18.847761013926714,6.0,0,0,0,0,0,31.0,4,0
2026-04-07,SM07,Smash Burger,main,29,638,1,15,4,0,none,,0,5.1,0.0,4.3,0,0.0,0,2,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,3,30.0,32.0,55.0,22.0,28.0,40.57142857142857,36.714285714285715,35.9,18.9372397043246,-6.0,0,0,0,0,0,22.0,4,0
2026-04-08,SM07,Smash Burger,main,28,616,2,15,4,0,none,,0,11.0,0.0,11.4,0,0.0,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2,29.0,30.0,32.0,28.0,29.0,41.57142857142857,36.785714285714285,35.7,17.95231779703431,-1.0,0,0,0,0,0,28.0,4,0
2026-04-09,SM07,Smash Burger,main,33,726,3,15,4,0,none,,0,5.0,0.0,5.3,0,0.0,0,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1,28.0,29.0,30.0,41.0,30.0,41.57142857142857,36.714285714285715,35.666666666666664,17.95231779703431,11.0,0,0,0,0,0,41.0,4,0
2026-04-10,SM07,Smash Burger,main,38,836,4,15,4,0,none,,0,4.7,0.0,5.6,0,0.0,0,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,33.0,28.0,29.0,76.0,36.0,40.42857142857143,36.92857142857143,35.96666666666667,18.246982790378837,40.0,0,0,1,0,0,76.0,4,0
2026-04-11,SM07,Smash Burger,main,48,1056,5,15,4,1,none,,1,2.9,4.5,2.3,0,0.0,1,2,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,38.0,33.0,28.0,55.0,46.0,35.0,37.07142857142857,36.13333333333333,9.416297927883692,9.0,0,0,1,0,0,55.0,4,0
2026-04-12,SM07,Smash Burger,main,35,770,6,15,4,1,none,,0,5.7,10.9,3.5,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,48.0,38.0,33.0,32.0,30.0,34.0,37.214285714285715,36.766666666666666,6.9999999999999964,2.0,1,0,0,0,0,32.0,4,0
2026-04-13,SM07,Smash Burger,main,27,594,0,16,4,0,none,,0,4.9,3.6,3.9,0,0.0,0,2,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,4,35.0,48.0,38.0,30.0,31.0,34.42857142857143,37.57142857142857,36.46666666666667,6.948792289723033,-1.0,0,0,1,0,0,30.0,4,0
2026-04-14,SM07,Smash Burger,main,24,528,1,16,4,0,none,,1,6.7,41.1,-5.4,0,0.0,1,2,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,3,27.0,35.0,48.0,29.0,22.0,34.0,37.285714285714285,35.63333333333333,7.348469228349531,7.0,1,1,0,0,0,29.0,4,0
2026-04-15,SM07,Smash Burger,main,28,616,2,16,4,0,none,,0,1.2,0.0,1.7,0,0.0,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2,24.0,27.0,35.0,28.0,28.0,33.285714285714285,37.42857142857143,35.333333333333336,8.118174789000406,0.0,0,0,1,0,0,28.0,4,0
2026-04-16,SM07,Smash Burger,main,33,726,3,16,4,0,none,,0,1.3,0.0,1.4,0,0.0,0,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1,28.0,24.0,27.0,33.0,41.0,33.285714285714285,37.42857142857143,35.233333333333334,8.118174789000406,-8.0,0,0,1,0,0,33.0,4,0
2026-04-17,SM07,Smash Burger,main,34,748,4,16,4,0,none,,0,1.0,0.0,0.6,0,0.0,0,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,33.0,28.0,24.0,38.0,76.0,33.285714285714285,36.857142857142854,35.3,8.118174789000406,-38.0,0,0,1,0,0,38.0,4,0
2026-04-18,SM07,Smash Burger,main,47,1034,5,16,4,1,none,,0,4.7,0.0,4.4,0,0.0,0,2,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,34.0,33.0,28.0,48.0,55.0,32.714285714285715,33.857142857142854,35.46666666666667,7.867957924694422,-7.0,0,0,1,0,0,48.0,4,0
2026-04-19,SM07,Smash Burger,main,42,924,6,16,4,1,none,,0,6.7,1.1,5.5,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,47.0,34.0,33.0,35.0,32.0,32.57142857142857,33.285714285714285,35.86666666666667,7.546680127869526,3.0,0,0,0,0,0,35.0,4,0
2026-04-20,SM07,Smash Burger,main,30,660,0,17,4,0,none,,0,0.7,0.0,1.1,0,0.0,0,2,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,4,42.0,47.0,34.0,27.0,30.0,33.57142857142857,34.0,35.86666666666667,8.34380294704085,-3.0,0,0,1,0,0,27.0,4,0
2026-04-21,SM07,Smash Burger,main,29,638,1,17,4,0,none,,0,0.7,0.0,0.6,0,0.0,0,2,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,3,30.0,42.0,47.0,24.0,29.0,34.0,34.0,35.1,8.020806277010642,-5.0,0,0,1,0,0,24.0,4,0
2026-04-22,SM07,Smash Burger,main,31,682,2,17,4,0,none,,0,2.7,0.0,2.1,0,0.0,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2,29.0,30.0,42.0,28.0,28.0,34.714285714285715,34.0,34.8,7.158079018709928,0.0,0,0,1,0,0,28.0,4,0
2026-04-23,SM07,Smash Burger,main,38,836,3,17,4,0,none,,0,0.9,0.0,0.3,0,0.0,0,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1,31.0,29.0,30.0,33.0,33.0,35.142857142857146,34.214285714285715,35.0,6.768273325562723,0.0,0,0,1,0,0,33.0,4,0
2026-04-24,SM07,Smash Burger,main,40,880,4,17,4,0,none,,0,4.4,0.0,3.2,0,0.0,0,2,1,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,38.0,31.0,29.0,34.0,38.0,35.857142857142854,34.57142857142857,35.333333333333336,6.768273325562727,-4.0,0,0,1,0,0,34.0,4,0
2026-04-25,SM07,Smash Burger,main,44,968,5,17,4,1,none,,0,-5.3,8.4,-6.8,0,0.0,0,2,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,40.0,38.0,31.0,47.0,48.0,36.714285714285715,34.714285714285715,35.7,6.87299754387381,-1.0,1,0,1,0,0,47.0,4,0
2026-04-26,SM07,Smash Burger,main,33,726,6,17,4,1,none,,0,-1.1,2.2,-1.7,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,44.0,40.0,38.0,42.0,35.0,36.285714285714285,34.42857142857143,36.166666666666664,6.183695920571724,7.0,0,0,1,0,0,42.0,4,0
2026-04-27,SM07,Smash Burger,main,23,506,0,18,4,0,none,,0,-1.1,0.0,-2.0,0,0.0,0,2,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,4,33.0,44.0,40.0,30.0,27.0,35.0,34.285714285714285,36.06666666666667,5.715476066494086,3.0,0,0,1,0,0,30.0,4,0
2026-04-28,SM07,Smash Burger,main,27,594,1,18,4,0,none,,0,-5.8,0.0,-5.0,0,0.0,0,2,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,3,23.0,33.0,44.0,29.0,24.0,34.0,34.0,35.3,7.164728420068223,5.0,0,0,1,0,0,29.0,4,0
2026-04-29,SM07,Smash Burger,main,28,616,2,18,4,0,none,,0,-1.9,0.0,-2.4,0,0.0,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2,27.0,23.0,33.0,31.0,28.0,33.714285714285715,34.214285714285715,35.2,7.432233529572061,3.0,0,0,1,0,0,31.0,4,0
2026-04-30,SM07,Smash Burger,main,34,748,3,18,4,0,none,,0,-1.8,0.0,-3.2,0,0.0,0,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1,28.0,27.0,23.0,38.0,33.0,33.285714285714285,34.214285714285715,35.1,7.696628822938985,5.0,0,0,1,0,0,38.0,4,0
2026-05-01,SM07,Smash Burger,main,46,1012,4,18,5,0,none,,0,0.3,0.0,1.3,0,0.0,0,2,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,34.0,28.0,27.0,40.0,34.0,32.714285714285715,34.285714285714285,35.5,7.432233529572056,6.0,0,0,1,0,0,40.0,4,0
2026-05-02,SM07,Smash Burger,main,66,1452,5,18,5,1,concert,Local event,1,4.1,17.1,-1.6,1,0.6216004641052271,1,2,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,46.0,34.0,28.0,44.0,47.0,33.57142857142857,35.142857142857146,36.1,8.657504314314886,-3.0,1,1,1,0,0,44.0,4,0
2026-05-03,SM07,Smash Burger,main,36,792,6,18,5,1,none,,0,-0.0,0.0,-0.4,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,66.0,46.0,34.0,33.0,42.0,36.714285714285715,36.5,36.93333333333333,14.851647335276606,-9.0,0,0,1,0,0,33.0,4,0
2026-05-04,SM07,Smash Burger,main,30,660,0,19,5,0,none,,1,-2.5,0.0,-2.4,0,0.0,1,2,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,4,36.0,66.0,46.0,23.0,30.0,37.142857142857146,36.07142857142857,35.6,14.769660021234657,-7.0,0,0,1,0,0,23.0,4,0
2026-05-05,SM07,Smash Burger,main,27,594,1,19,5,0,none,,1,0.4,0.0,1.5,0,0.0,1,2,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,3,30.0,36.0,66.0,27.0,29.0,38.142857142857146,36.07142857142857,34.766666666666666,13.86156041515014,-2.0,0,0,1,0,0,27.0,4,0
2026-05-06,SM07,Smash Burger,main,29,638,2,19,5,0,none,,0,3.6,0.0,3.6,0,0.0,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,2,27.0,30.0,36.0,28.0,31.0,38.142857142857146,35.92857142857143,34.6,13.86156041515014,-3.0,0,0,1,0,0,28.0,4,0
2026-05-07,SM07,Smash Burger,main,32,704,3,19,5,0,none,,0,-2.5,9.6,-6.6,0,0.0,0,2,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1,29.0,27.0,30.0,34.0,38.0,38.285714285714285,35.785714285714285,34.56666666666667,13.744262872368315,-4.0,1,0,1,0,0,34.0,4,0
2026-05-08,SM07,Smash Burger,main,64,1408,4,19,5,0,concert,Local event,0,-2.4,0.0,-1.8,1,0.42349939540120196,0,2,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,32.0,29.0,27.0,46.0,40.0,38.0,35.357142857142854,34.666666666666664,13.868429375143155,6.0,0,0,1,0,0,46.0,4,0
2026-05-09,SM07,Smash Burger,main,48,1056,5,19,5,1,none,,0,2.0,0.1,1.5,0,0.0,0,2,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,64.0,32.0,29.0,66.0,44.0,40.57142857142857,37.07142857142857,35.86666666666667,16.929827158569815,22.0,0,0,1,0,0,66.0,4,0
2026-05-10,SM07,Smash Burger,main,33,726,6,19,5,1,none,,0,-0.4,0.0,1.5,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,48.0,64.0,32.0,36.0,33.0,38.0,37.357142857142854,36.36666666666667,13.428824718989134,3.0,0,0,1,0,0,36.0,4,0
2026-05-11,SM07,Smash Burger,main,29,638,0,20,5,0,none,,1,2.2,3.5,1.1,0,0.0,1,2,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,4,33.0,48.0,64.0,30.0,23.0,37.57142857142857,37.357142857142854,36.2,13.55061059949137,7.0,0,0,1,0,0,30.0,4,0
2026-05-12,SM07,Smash Burger,main,19,418,1,20,5,0,none,,1,0.1,9.1,-4.8,0,0.0,1,2,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,3,29.0,33.0,48.0,27.0,27.0,37.42857142857143,37.785714285714285,35.56666666666667,13.648652471424223,0.0,1,0,1,0,0,27.0,4,0
2026-05-13,SM07,Smash Burger,main,28,616,2,20,5,0,none,,0,2.2,0.0,2.6,0,0.0,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,2,19.0,29.0,33.0,29.0,28.0,36.285714285714285,37.214285714285715,35.03333333333333,14.94115441450544,1.0,0,0,1,0,0,29.0,4,0
2026-05-14,SM07,Smash Burger,main,34,748,3,20,5,0,none,,1,-3.0,0.0,-1.1,0,0.0,1,2,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1,28.0,19.0,29.0,32.0,34.0,36.142857142857146,37.214285714285715,35.06666666666667,15.026959899112128,-2.0,0,0,1,0,0,32.0,4,0
2026-05-15,SM07,Smash Burger,main,70,1540,4,20,5,0,concert,Local event,0,0.0,0.0,1.6,1,0.33172675967257925,0,2,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,34.0,28.0,19.0,64.0,46.0,36.42857142857143,37.214285714285715,35.4,14.953897405661436,18.0,0,0,1,0,0,64.0,4,0
2026-05-16,SM07,Smash Burger,main,48,1056,5,20,5,1,none,,0,-0.6,0.0,1.2,0,0.0,0,2,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,70.0,34.0,28.0,48.0,66.0,37.285714285714285,38.92857142857143,36.8,16.849473638804337,-18.0,0,0,1,0,0,48.0,4,0
2026-05-17,SM07,Smash Burger,main,41,902,6,20,5,1,none,,0,-3.6,0.0,-4.6,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,48.0,70.0,34.0,33.0,36.0,37.285714285714285,37.642857142857146,37.3,16.849473638804337,-3.0,0,0,1,0,0,33.0,4,0
2026-05-18,SM07,Smash Burger,main,28,616,0,21,5,0,none,,0,-4.7,0.0,-3.8,0,0.0,0,2,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,4,41.0,48.0,70.0,29.0,30.0,38.42857142857143,38.0,37.53333333333333,16.78150909838111,-1.0,0,0,1,0,0,29.0,4,0
2026-05-19,SM07,Smash Burger,main,35,770,1,21,5,0,none,,0,2.1,0.0,1.3,0,0.0,0,2,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,3,28.0,41.0,48.0,19.0,27.0,38.285714285714285,37.857142857142854,36.9,16.879122071504856,-8.0,0,0,1,0,0,19.0,4,0
2026-05-20,SM07,Smash Burger,main,29,638,2,21,5,0,none,,0,-1.1,0.0,-0.8,0,0.0,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,2,35.0,28.0,41.0,28.0,29.0,40.57142857142857,38.42857142857143,36.666666666666664,14.785771796529536,-1.0,0,0,1,0,0,28.0,4,0
2026-05-21,SM07,Smash Burger,main,31,682,3,21,5,0,none,,0,-3.1,4.7,-5.7,0,0.0,0,2,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1,29.0,35.0,28.0,34.0,32.0,40.714285714285715,38.42857142857143,36.63333333333333,14.648256844124123,2.0,0,0,1,0,0,34.0,4,0
2026-05-22,SM07,Smash Burger,main,71,1562,4,21,5,0,concert,Local event,0,-0.3,0.0,-0.9,1,0.4908331464989506,0,2,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,31.0,29.0,35.0,70.0,64.0,40.285714285714285,38.357142857142854,36.7,14.91882798920308,6.0,0,0,1,0,0,70.0,4,0
2026-05-23,SM07,Smash Burger,main,51,1122,5,21,5,1,none,,0,3.4,2.0,2.1,0,0.0,0,2,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,71.0,31.0,29.0,48.0,48.0,40.42857142857143,38.857142857142854,38.03333333333333,15.25185390760901,0.0,0,0,1,0,0,48.0,4,0
2026-05-24,SM07,Smash Burger,main,35,770,6,21,5,1,none,,0,-6.8,0.0,-5.9,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,51.0,71.0,31.0,41.0,33.0,40.857142857142854,39.07142857142857,38.46666666666667,15.539504190166145,8.0,0,0,1,0,0,41.0,4,0
2026-05-25,SM07,Smash Burger,main,22,484,0,22,5,0,none,,0,-4.4,6.1,-5.5,0,0.0,0,2,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,4,35.0,51.0,71.0,28.0,29.0,40.0,39.214285714285715,38.3,15.69500982265809,-1.0,1,0,1,0,0,28.0,4,0
2026-05-26,SM07,Smash Burger,main,31,682,1,22,5,0,none,,0,-2.7,0.0,-2.4,0,0.0,0,2,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,3,22.0,35.0,51.0,35.0,19.0,39.142857142857146,38.714285714285715,37.56666666666667,16.597475424780452,16.0,0,0,1,0,0,35.0,4,0
2026-05-27,SM07,Smash Burger,main,26,572,2,22,5,0,none,,0,4.5,0.0,3.1,0,0.0,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,2,31.0,22.0,35.0,29.0,28.0,38.57142857142857,39.57142857142857,37.5,16.831093674675888,1.0,0,0,1,0,0,29.0,4,0
2026-05-28,SM07,Smash Burger,main,34,748,3,22,5,0,none,,0,1.0,0.0,0.7,0,0.0,0,2,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1,26.0,31.0,22.0,31.0,34.0,38.142857142857146,39.42857142857143,37.6,17.150593492438027,-3.0,0,0,1,0,0,31.0,4,0
2026-05-29,SM07,Smash Burger,main,60,1320,4,22,5,0,concert,Local event,0,2.5,0.0,1.7,1,0.37551155914546613,0,2,1,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,34.0,26.0,31.0,71.0,70.0,38.57142857142857,39.42857142857143,37.833333333333336,16.978978599601177,1.0,0,0,1,0,0,71.0,4,0
2026-05-30,SM07,Smash Burger,main,43,946,5,22,5,1,none,,0,-3.2,6.1,-4.2,0,0.0,0,2,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,60.0,34.0,26.0,51.0,48.0,37.0,38.714285714285715,38.9,13.662601021279476,3.0,1,0,1,0,0,51.0,4,0
2026-05-31,SM07,Smash Burger,main,36,792,6,22,5,1,none,,0,-3.1,0.0,-1.9,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,43.0,60.0,34.0,35.0,41.0,35.857142857142854,38.357142857142854,39.2,12.588732679511098,-6.0,0,0,1,0,0,35.0,4,0
2026-06-01,SM07,Smash Burger,main,27,594,0,23,6,0,none,,0,1.6,0.0,2.7,0,0.0,0,2,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,4,36.0,43.0,60.0,22.0,28.0,36.0,38.0,38.86666666666667,12.583057392117926,-6.0,0,0,1,0,0,22.0,4,0
2026-06-02,SM07,Smash Burger,main,28,616,1,23,6,0,none,,1,0.5,0.0,-0.2,0,0.0,1,2,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,3,27.0,36.0,43.0,31.0,35.0,36.714285714285715,37.92857142857143,37.56666666666667,11.771636613972964,-4.0,0,0,1,0,0,31.0,4,0
2024-06-15,TC03,Tuna Crudo,starter,35,630,5,24,6,1,none,,0,2.8,0.0,2.7,0,0.0,0,2,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,46.0,21.0,20.0,37.0,46.0,26.714285714285715,26.928571428571427,32.275862068965516,10.546947199929226,-9.0,0,0,1,0,0,53.0,5,1
2024-06-16,TC03,Tuna Crudo,starter,22,396,6,24,6,1,none,,0,-1.1,14.7,-6.1,0,0.0,0,2,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,35.0,46.0,21.0,24.0,25.0,26.428571428571427,26.142857142857142,32.51724137931034,10.244626930854077,-1.0,1,0,1,0,0,43.0,5,1
